name,steam_appid,genres,release_date
Luxor: Quest for the Afterlife ,16040,['Casual'],2008-12-15 00:00:00
Virtual Villagers: A New Home,16100,"['Casual', 'Simulation']",2008-05-12 00:00:00
Virtual Villagers: The Lost Children,16110,"['Casual', 'Simulation']",2008-05-12 00:00:00
Virtual Villagers: The Lost Children,16110,"['Casual', 'Simulation']",2008-05-12 00:00:00
Plant Tycoon,16120,"['Casual', 'Simulation']",2008-05-12 00:00:00
Fish Tycoon,16130,"['Casual', 'Simulation']",2008-05-12 00:00:00
Virtual Villagers - The Secret City,16180,"['Casual', 'Simulation']",2008-05-28 00:00:00
Virtual Families,16200,"['Casual', 'Simulation']",2009-05-06 00:00:00
Everyday Shooter,16300,"['Indie', 'Casual']",2008-05-08 00:00:00
F.E.A.R. 2: Project Origin,16450,['Action'],2009-02-12 00:00:00
Chaos Theory,16500,"['Indie', 'Casual']",2008-05-22 00:00:00
Trials 2: Second Edition,16600,"['Indie', 'Racing', 'Sports']",2008-05-28 00:00:00
Monster Trucks Nitro ,16620,"['Indie', 'Racing', 'Sports']",2009-01-29 00:00:00
Insecticide Part 1,16710,"['Action', 'Adventure']",2008-07-01 00:00:00
Velvet Assassin,16720,['Action'],2009-05-01 00:00:00
Velvet Assassin,16720,['Action'],2009-05-01 00:00:00
Legendary,16730,['Action'],2008-12-01 00:00:00
Sid Meier's Civilization IV: Colonization,16810,['Strategy'],2008-09-23 00:00:00
GROUND BRANCH,16900,"['Early Access', 'Action', 'Indie', 'Simulation']",2018-08-14 00:00:00
Children of the Nile: Enhanced Edition,17100,"['Strategy', 'Simulation']",2008-07-08 00:00:00
Children of the Nile: Alexandria,17120,"['Strategy', 'Simulation']",2008-09-22 00:00:00
Hinterland,17140,"['RPG', 'Strategy']",2008-09-30 00:00:00
Mosby's Confederacy,17180,['Strategy'],2008-11-19 00:00:00
Crysis,17300,['Action'],2008-09-17 00:00:00
Crysis Warhead®,17330,['Action'],2008-09-17 00:00:00
SPORE™,17390,"['Simulation', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2008-12-19 00:00:00
Mirror's Edge™,17410,"['Action', 'Adventure']",2009-01-14 00:00:00
SPORE™ Creepy & Cute Parts Pack,17440,['Simulation'],2008-12-19 00:00:00
Dragon Age: Origins,17450,['RPG'],2009-11-05 00:00:00
Mass Effect (2007),17460,"['RPG', 'Action']",2008-12-19 00:00:00
Dead Space,17470,"['Action', 'Adventure']",2009-01-09 00:00:00
Command & Conquer: Red Alert 3,17480,['Strategy'],2009-01-08 00:00:00
Nuclear Dawn,17710,"['Action', 'Strategy']",2011-09-26 00:00:00
"Precipice of Darkness, Episode One",18000,"['RPG', 'Adventure']",2008-05-21 00:00:00
"Precipice of Darkness, Episode Two",18020,"['RPG', 'Adventure']",2008-11-07 00:00:00
DeathSpank,18040,"['RPG', 'Action', 'Indie']",2010-10-25 00:00:00
DeathSpank: Thongs of Virtue,18050,"['RPG', 'Action', 'Indie']",2010-11-30 00:00:00
The Baconing,18070,"['RPG', 'Action', 'Adventure']",2011-08-31 00:00:00
Unstoppable Gorg,18120,"['Strategy', 'Action', 'Indie', 'Casual']",2012-01-19 00:00:00
Spectraball,18300,"['Indie', 'Casual']",2008-10-20 00:00:00
Crazy Machines 2,18400,"['Strategy', 'Casual']",2008-06-20 00:00:00
Crazy Machines,18420,"['Strategy', 'Casual']",2008-12-12 00:00:00
Crazy Machines 1.5,18430,"['Strategy', 'Casual']",2008-12-12 00:00:00
Helldorado,18470,['Strategy'],2009-04-30 00:00:00
Mata Hari,18480,['Adventure'],2009-07-29 00:00:00
Defense Grid: The Awakening,18500,"['Indie', 'Strategy']",2008-12-08 00:00:00
Mayhem Intergalactic,18600,"['Indie', 'Strategy']",2009-01-22 00:00:00
And Yet It Moves,18700,"['Action', 'Indie']",2009-04-02 00:00:00
Zero Gear,18820,"['Action', 'Indie', 'Racing', 'Sports']",2010-01-12 00:00:00
Tank Universal,19200,"['Action', 'Indie']",2008-08-21 00:00:00
Space Ark,19320,"['Action', 'Indie', 'Casual']",2012-03-16 00:00:00
Eternity's Child,19500,"['Indie', 'Adventure']",2008-07-31 00:00:00
Brothers in Arms: Earned in Blood™,19800,['Action'],2008-10-10 00:00:00
Tom Clancy's Rainbow Six® 3 Gold,19830,['Action'],2008-09-25 00:00:00
Far Cry® 2: Fortune's Edition,19900,['Action'],2008-10-22 00:00:00
Prince of Persia®,19980,"['Action', 'Adventure']",2008-12-10 00:00:00
Galactic Bowling,20200,"['Indie', 'Casual', 'Sports']",2008-10-21 00:00:00
Red Faction Guerrilla Steam Edition,20500,['Action'],2009-09-15 00:00:00
S.T.A.L.K.E.R.: Clear Sky,20510,"['RPG', 'Action']",2008-09-15 00:00:00
Red Faction,20530,['Action'],2009-08-05 00:00:00
Company of Heroes: Tales of Valor,20540,['Strategy'],2009-04-29 00:00:00
Red Faction II,20550,"['Action', 'Strategy']",2009-08-06 00:00:00
"Warhammer® 40,000: Dawn of War® II Chaos Rising",20570,['Strategy'],2010-03-11 00:00:00
Starscape,20700,"['Action', 'Indie', 'Strategy']",2008-11-03 00:00:00
Mr. Robot,20710,"['Action', 'Indie', 'Strategy']",2008-11-03 00:00:00
Shatter,20820,"['Action', 'Indie']",2010-03-15 00:00:00
The Witcher: Enhanced Edition Director's Cut,20900,"['RPG', 'Action']",2008-09-16 00:00:00
The Witcher 2: Assassins of Kings Enhanced Edition,20920,['RPG'],2012-04-16 00:00:00
LEGO® Batman™: The Videogame,21000,"['Action', 'Adventure']",2008-09-29 00:00:00
Watchmen: The End is Nigh,21010,['Action'],2009-03-04 00:00:00
Watchmen: The End is Nigh Part 2,21030,['Action'],2009-07-29 00:00:00
F.E.A.R.,21090,['Action'],2010-05-21 00:00:00
F.E.A.R. 3,21100,['Action'],2011-06-21 00:00:00
F.E.A.R.,21090,['Action'],2010-05-21 00:00:00
F.E.A.R.,21090,['Action'],2010-05-21 00:00:00
LEGO® Harry Potter: Years 1-4,21130,"['Action', 'Adventure']",2010-06-25 00:00:00
Gravitron 2,21300,"['Indie', 'Casual']",2008-09-30 00:00:00
Pyroblazer®,21500,['Racing'],2008-11-13 00:00:00
Flock!,21640,"['Strategy', 'Casual']",2009-04-07 00:00:00
Flock!,21640,"['Strategy', 'Casual']",2009-04-07 00:00:00
Bionic Commando: Rearmed,21680,['Action'],2009-07-28 00:00:00
Resident Evil 5,21690,"['Action', 'Adventure']",2009-09-15 00:00:00
Driver® Parallel Lines,21780,['Racing'],2009-02-13 00:00:00
Tom Clancy's EndWar™,21800,['Strategy'],2009-02-25 00:00:00
Call of Juarez: Bound in Blood,21980,['Action'],2009-07-02 00:00:00
World of Goo,22000,['Indie'],2008-10-13 00:00:00
Mount & Blade,22100,"['RPG', 'Indie']",2008-11-03 00:00:00
Penumbra: Black Plague Gold Edition,22120,"['Action', 'Indie', 'Adventure']",2009-01-23 00:00:00
Hearts of Iron 2 Complete,22130,['Strategy'],2009-01-23 00:00:00
Penumbra Overture,22180,"['Action', 'Indie', 'Adventure']",2009-03-06 00:00:00
Zeno Clash,22200,"['Action', 'Indie']",2009-04-21 00:00:00
Rock of Ages,22230,"['Action', 'Indie', 'Strategy', 'Racing']",2011-09-07 00:00:00
Fallout 3,22300,['RPG'],2008-10-28 00:00:00
Rogue Warrior,22310,['Action'],2009-12-01 00:00:00
The Elder Scrolls III: Morrowind® Game of the Year Edition,22320,['RPG'],2009-06-16 00:00:00
The Elder Scrolls IV: Oblivion® Game of the Year Edition,22330,['RPG'],2009-06-16 00:00:00
Fallout 3: Game of the Year Edition,22370,['RPG'],2009-12-17 00:00:00
Fallout: New Vegas,22380,"['RPG', 'Action']",2010-10-21 00:00:00
Hunted: The Demon’s Forge™,22450,"['Action', 'Adventure']",2011-06-02 00:00:00
Spectromancer,22500,"['Indie', 'Strategy']",2009-02-11 00:00:00
Worms Reloaded,22600,['Strategy'],2010-08-26 00:00:00
Alien Breed: Impact,22610,['Action'],2010-06-03 00:00:00
Alien Breed 2: Assault,22650,['Action'],2010-09-22 00:00:00
Alien Breed 3: Descent,22670,['Action'],2010-11-17 00:00:00
Fluttabyes,23150,"['Indie', 'Casual']",2010-04-20 00:00:00
Fluttabyes,23150,"['Indie', 'Casual']",2010-04-20 00:00:00
Yosumin!™,23300,['Casual'],2009-05-26 00:00:00
Gyromancer,23380,['RPG'],2009-11-18 00:00:00
Imperium Romanum Gold Edition,23400,"['Strategy', 'Simulation']",2008-11-25 00:00:00
Europa Universalis: Rome - Gold Edition ,23420,['Strategy'],2008-12-18 00:00:00
Grand Ages: Rome,23450,"['Strategy', 'Simulation']",2009-03-05 00:00:00
Ceville,23460,"['Action', 'Strategy', 'Adventure']",2009-02-27 00:00:00
Tropico 3,23490,"['Strategy', 'Simulation']",2009-11-13 00:00:00
Puzzle Quest: Galactrix,23500,"['RPG', 'Casual']",2009-02-24 00:00:00
Earth Defense Force: Insect Armageddon,23530,['Action'],2011-12-14 00:00:00
Depths of Peril,23600,"['RPG', 'Indie', 'Strategy']",2010-11-23 00:00:00
Puzzle Kingdoms,23700,['Casual'],2009-04-27 00:00:00
Train Simulator 2022,24010,['Simulation'],2021-09-30 00:00:00
PAYDAY™ The Heist,24240,['Action'],2011-10-20 00:00:00
King Arthur - The Role-playing Wargame,24400,"['RPG', 'Strategy']",2009-11-24 00:00:00
Crusaders: Thy Kingdom Come,24410,['Strategy'],2009-10-08 00:00:00
Aquaria,24420,['Indie'],2008-12-15 00:00:00
King Arthur: Fallen Champions,24460,"['RPG', 'Strategy']",2011-09-16 00:00:00
King Arthur II: The Role-Playing Wargame,24480,"['RPG', 'Strategy']",2012-01-27 00:00:00
Trainz: Classic Cabon City,24640,['Simulation'],2010-09-01 00:00:00
Trainz™ Simulator 12,24670,['Simulation'],2011-06-08 00:00:00
SPORE™ Galactic Adventures,24720,"['Action', 'Simulation']",2009-06-26 00:00:00
SimCity™ 4 Deluxe Edition,24780,"['Strategy', 'Simulation']",2010-07-20 00:00:00
Command & Conquer 3: Tiberium Wars,24790,['Strategy'],2009-11-13 00:00:00
Command & Conquer: Red Alert 3 - Uprising,24800,['Strategy'],2009-10-06 00:00:00
Command & Conquer 3: Kane's Wrath,24810,['Strategy'],2009-11-13 00:00:00
Medal of Honor: Airborne,24840,['Action'],2009-10-06 00:00:00
Battlefield: Bad Company™ 2,24960,['Action'],2010-03-02 00:00:00
Mass Effect 2 (2010),24980,['RPG'],2010-01-28 00:00:00
Overgrowth,25000,"['Action', 'Indie']",2017-10-16 00:00:00
Lugaru HD,25010,['Action'],2010-10-08 00:00:00
Cricket Revolution,25500,"['Indie', 'Simulation', 'Sports']",2009-10-28 00:00:00
Eschalon: Book II,25620,"['RPG', 'Indie']",2010-07-12 00:00:00
Madballs in Babo:Invasion,25700,"['Action', 'Indie', 'Casual']",2009-09-17 00:00:00
Europa Universalis III Complete,25800,['Strategy'],2009-02-04 00:00:00
Europa Universalis III: Divine Wind,25808,['Strategy'],2011-01-21 00:00:00
Knights of Honor,25830,['Strategy'],2009-02-04 00:00:00
Elven Legacy,25850,"['RPG', 'Strategy']",2009-04-07 00:00:00
Hearts of Iron III,25890,['Strategy'],2009-08-07 00:00:00
King's Bounty: The Legend,25900,"['RPG', 'Strategy']",2009-05-01 00:00:00
Supreme Ruler 2020 Gold,25910,['Strategy'],2009-07-09 00:00:00
East India Company,25930,['Strategy'],2009-07-31 00:00:00
Majesty 2,25980,"['Strategy', 'Simulation']",2009-09-17 00:00:00
Majesty Gold HD,25990,"['Strategy', 'Simulation']",2009-09-04 00:00:00
The Maw,26000,"['Action', 'Indie']",2009-03-09 00:00:00
Drug Wars,26300,"['Action', 'Indie']",2009-03-17 00:00:00
Cogs,26500,"['Indie', 'Casual']",2009-04-14 00:00:00
Braid,26800,"['Strategy', 'Indie', 'Casual']",2009-04-10 00:00:00
Crayon Physics Deluxe,26900,"['Indie', 'Casual']",2009-05-06 00:00:00
The Path,27000,"['Indie', 'Adventure']",2009-03-18 00:00:00
The Graveyard,27020,"['Indie', 'Simulation']",2009-03-09 00:00:00
Fatale,27050,"['Indie', 'Casual', 'Adventure']",2009-11-04 00:00:00
Summer Athletics,27200,['Sports'],2009-04-02 00:00:00
Summer Athletics,27200,['Sports'],2009-04-02 00:00:00
Dangerous High School Girls in Trouble!™,27400,"['RPG', 'Indie', 'Casual']",2009-02-23 00:00:00
Space Giraffe,27800,['Indie'],2009-03-19 00:00:00
Gridrunner Revolution,27810,['Indie'],2010-02-22 00:00:00
Twin Sector,27900,"['Action', 'Adventure']",2009-09-16 00:00:00
Booster Trooper,27920,"['Action', 'Indie']",2010-04-23 00:00:00
Dead Horde,27940,"['Action', 'Indie']",2011-07-27 00:00:00
Kane & Lynch 2: Dog Days,28000,['Action'],2010-08-17 00:00:00
Yumsters 2: Around the World,29120,"['Indie', 'Casual']",2009-11-12 00:00:00
Musaic Box,29130,"['Indie', 'Casual']",2009-03-19 00:00:00
Blueberry Garden,29160,"['Indie', 'Adventure']",2009-06-01 00:00:00
Osmos,29180,"['Indie', 'Casual']",2009-08-18 00:00:00
Guild Wars: Eye of the North®,29700,"['RPG', 'Massively Multiplayer', 'Action']",2010-10-08 00:00:00
Caster,29800,"['Indie', 'Strategy', 'Action', 'Adventure', 'RPG', 'Casual']",2009-03-19 00:00:00
Dark Sector,29900,['Action'],2009-03-24 00:00:00
Wallace & Gromit’s Grand Adventures,31100,['Adventure'],2009-03-23 00:00:00
Tales of Monkey Island: Complete Season,31170,"['RPG', 'Adventure']",2009-07-07 00:00:00
Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,31180,"['RPG', 'Adventure']",2009-08-20 00:00:00
Tales of Monkey Island Complete Pack: Chapter 3 - Lair of the Leviathan,31190,"['RPG', 'Adventure']",2009-09-29 00:00:00
Tales of Monkey Island Complete Pack: Chapter 4 - The Trial and Execution of Guybrush Threepwood,31200,"['RPG', 'Adventure']",2009-10-30 00:00:00
Tales of Monkey Island Complete Pack: Chapter 5 - Rise of the Pirate God,31210,"['RPG', 'Adventure']",2009-12-01 00:00:00
Tales of Monkey Island Complete Pack: Chapter 5 - Rise of the Pirate God,31210,"['RPG', 'Adventure']",2009-12-01 00:00:00
Sam & Max 301: The Penal Zone,31220,"['Action', 'Adventure']",
Sam & Max 303: They Stole Max's Brain!,31240,['Adventure'],
Sam & Max 304: Beyond the Alley of the Dolls,31250,['Adventure'],
Puzzle Agent,31270,"['Action', 'Casual', 'Adventure']",2010-07-01 00:00:00
Tunnel Rats,31300,['Action'],2009-05-15 00:00:00
Nancy Drew®: Danger by Design,31800,['Adventure'],2009-10-10 00:00:00
Nancy Drew®: Last Train to Blue Moon Canyon,31810,['Adventure'],2009-10-10 00:00:00
Nancy Drew®: The Haunted Carousel,31820,['Adventure'],2009-10-10 00:00:00
Nancy Drew®: Curse of Blackmoor Manor,31830,['Adventure'],2009-10-10 00:00:00
Nancy Drew®: Danger on Deception Island,31840,['Adventure'],2009-10-10 00:00:00
Nancy Drew®: Ghost Dogs of Moon Lake,31850,['Adventure'],2009-10-10 00:00:00
Nancy Drew®: Legend of the Crystal Skull,31860,['Adventure'],2009-07-17 00:00:00
"Nancy Drew® Dossier: Lights, Camera, Curses!",31870,"['Casual', 'Adventure']",2009-07-17 00:00:00
Nancy Drew®: Secret of the Old Clock,31880,['Adventure'],2009-10-10 00:00:00
Nancy Drew®: Secret of the Scarlet Hand,31890,['Action'],2009-10-10 00:00:00
Nancy Drew®: The Creature of Kapu Cave,31900,['Adventure'],2009-07-17 00:00:00
Nancy Drew®: The Haunting of Castle Malloy,31910,['Adventure'],2009-07-17 00:00:00
Nancy Drew®: The Phantom of Venice,31920,['Adventure'],2009-07-17 00:00:00
Nancy Drew®: The White Wolf of Icicle Creek,31930,['Adventure'],2009-07-17 00:00:00
Raycatcher,32000,"['Indie', 'Casual']",2009-04-17 00:00:00
LUXOR: Mah Jong,32110,['Casual'],2009-07-13 00:00:00
Chainz 2: Relinked,32120,['Casual'],2009-07-13 00:00:00
Midnight Mysteries,32140,"['Casual', 'Adventure']",2009-09-28 00:00:00
Everyday Genius: SquareLogic,32150,"['Strategy', 'Indie', 'Casual']",2009-10-21 00:00:00
Zombie Bowl-o-Rama,32160,"['Casual', 'Sports']",2009-10-15 00:00:00
Metal Drift,32200,"['Action', 'Indie', 'Racing', 'Sports']",2009-10-22 00:00:00
Indiana Jones® and the Last Crusade™,32310,['Adventure'],2009-07-08 00:00:00
LEGO® Indiana Jones™: The Original Adventures,32330,"['Action', 'Adventure']",2009-07-08 00:00:00
LOOM™,32340,['Adventure'],2009-07-08 00:00:00
STAR WARS™ Starfighter™,32350,"['Action', 'Simulation']",2009-07-08 00:00:00
The Secret of Monkey Island: Special Edition,32360,['Adventure'],2009-07-15 00:00:00
STAR WARS™ Jedi Knight: Dark Forces II,32380,['Action'],2009-09-16 00:00:00
STAR WARS™ Jedi Knight - Mysteries of the Sith™,32390,['Action'],2009-09-16 00:00:00
STAR WARS™ - Dark Forces,32400,['Action'],2009-09-16 00:00:00
Lucidity™,32410,['Casual'],2009-10-07 00:00:00
STAR WARS™: The Clone Wars - Republic Heroes™,32420,['Action'],2009-10-06 00:00:00
STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,32430,['Action'],2009-12-15 00:00:00
LEGO® Star Wars™ - The Complete Saga,32440,['Adventure'],2009-11-12 00:00:00
LEGO® Indiana Jones™ 2: The Adventure Continues,32450,['Adventure'],2010-02-18 00:00:00
Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,32460,['Adventure'],2010-07-07 00:00:00
STAR WARS™ Empire at War - Gold Pack,32470,['Strategy'],2010-05-25 00:00:00
STAR WARS™: The Force Unleashed™ II,32500,['Action'],2010-12-01 00:00:00
LEGO® Star Wars™ III - The Clone Wars™,32510,"['Action', 'Adventure']",2011-03-22 00:00:00
Delta Force Xtreme 2,32610,['Action'],2009-06-18 00:00:00
Delta Force,32620,['Action'],2009-06-18 00:00:00
Delta Force 2,32630,['Action'],2009-06-18 00:00:00
Delta Force Land Warrior,32640,['Action'],2009-06-18 00:00:00
Delta Force: Task Force Dagger,32650,['Action'],2009-06-18 00:00:00
Delta Force: Xtreme,32660,['Action'],2009-06-18 00:00:00
Delta Force: Black Hawk Down,32670,['Action'],2009-06-18 00:00:00
Delta Force — Black Hawk Down: Team Sabre,32680,['Action'],2009-06-18 00:00:00
Armored Fist 3,32710,['Simulation'],2009-06-18 00:00:00
F-16 Multirole Fighter,32720,['Simulation'],2009-06-18 00:00:00
F-22 Lightning 3,32730,['Simulation'],2009-06-18 00:00:00
MiG-29 Fulcrum,32740,['Simulation'],2009-06-01 00:00:00
Comanche 4,32750,"['Action', 'Simulation']",2009-06-18 00:00:00
Tachyon: The Fringe,32760,['Simulation'],2009-06-18 00:00:00
Joint Operations: Combined Arms Gold,32770,['Action'],2009-09-29 00:00:00
Restaurant Empire II,32900,"['Strategy', 'Indie', 'Casual', 'Simulation']",2009-05-27 00:00:00
Alien Shooter,33100,"['RPG', 'Action', 'Indie']",2009-05-27 00:00:00
Alien Shooter: Revisited,33110,"['RPG', 'Action', 'Indie']",2009-05-27 00:00:00
Alien Shooter 2: Reloaded,33120,"['RPG', 'Action', 'Indie']",2009-05-27 00:00:00
Zombie Shooter,33130,"['RPG', 'Action', 'Indie']",2009-05-27 00:00:00
Zombie Shooter 2,33180,"['RPG', 'Action', 'Indie']",2009-11-18 00:00:00
Tom Clancy's Splinter Cell Conviction™,33220,['Action'],2010-04-29 00:00:00
Assassin's Creed 2,33230,"['Action', 'Adventure']",2010-03-04 00:00:00
Prince of Persia: The Forgotten Sands™,33320,"['Action', 'Adventure']",2010-06-10 00:00:00
Zeit²,33390,"['Action', 'Indie']",2011-01-12 00:00:00
From Dust,33460,"['Simulation', 'Adventure']",2011-08-17 00:00:00
Tropico Reloaded,33520,"['Strategy', 'Simulation']",2009-07-24 00:00:00
Patrician III,33570,"['RPG', 'Simulation', 'Strategy']",2010-11-18 00:00:00
The Great Art Race,33580,"['Strategy', 'Simulation']",
Broken Sword 2 - the Smoking Mirror: Remastered,33600,['Adventure'],2009-12-02 00:00:00
Broken Sword 3 - the Sleeping Dragon,33610,['Adventure'],2009-12-02 00:00:00
Crash Time 3,33620,"['Action', 'Racing']",2009-11-25 00:00:00
Puzzler World,33650,['Casual'],2010-05-28 00:00:00
Disciples III - Renaissance Steam Special Edition,33670,"['RPG', 'Strategy']",2010-07-16 00:00:00
eversion,33680,['Indie'],2010-06-07 00:00:00
eversion,33680,['Indie'],2010-06-07 00:00:00
18 Wheels of Steel: Extreme Trucker,33730,['Simulation'],2009-09-23 00:00:00
The Search for Amelia Earhart,33760,['Casual'],2010-02-22 00:00:00
Elizabeth Find M.D. - Diagnosis Mystery - Season 2,33790,['Casual'],2011-06-09 00:00:00
Arma 2,33900,"['Strategy', 'Action', 'Simulation']",
Arma 2: Operation Arrowhead,33930,"['Strategy', 'Action', 'Simulation']",2010-06-29 00:00:00
Fish Fillets 2,33950,"['Indie', 'Casual']",2010-11-05 00:00:00
Pound of Ground,33980,['Action'],2010-11-05 00:00:00
Alternativa,33990,['Adventure'],2010-11-05 00:00:00
Total War: NAPOLEON – Definitive Edition,34030,['Strategy'],2010-02-25 00:00:00
Sonic & SEGA All-Stars Racing,34190,['Racing'],2010-03-03 00:00:00
SEGA Mega Drive and Genesis Classics,34270,"['RPG', 'Action', 'Casual', 'Adventure']",2010-06-01 00:00:00
Comix Zone™,34272,['Action'],2010-06-01 00:00:00
Crack Down™,34273,['Action'],2010-06-01 00:00:00
Ecco the Dolphin™,34274,['Action'],2010-06-01 00:00:00
Gain Ground™,34275,['Strategy'],2010-06-01 00:00:00
Golden Axe™,34276,['Action'],2010-06-01 00:00:00
Shinobi™ III: Return of the Ninja Master,34277,['Action'],2010-06-01 00:00:00
Space Harrier™ II,34279,['Action'],2010-06-01 00:00:00
VectorMan™,34280,['Action'],2010-06-01 00:00:00
Altered Beast™,34281,['Action'],2010-06-01 00:00:00
Bonanza Bros.™,34284,['Action'],2010-09-13 00:00:00
Columns™,34285,"['Strategy', 'Casual']",2010-09-13 00:00:00
Dr. Robotnik’s Mean Bean Machine™,34286,"['Strategy', 'Casual']",2010-09-13 00:00:00
Ecco™ Jr.,34287,['Adventure'],2010-09-13 00:00:00
Ecco™ Jr.,34287,['Adventure'],2010-09-13 00:00:00
Eternal Champions™,34288,['Action'],2010-09-13 00:00:00
Fatal Labyrinth™,34289,['RPG'],2010-09-13 00:00:00
Galaxy Force II™,34310,['Action'],2010-09-13 00:00:00
Sonic Spinball™,34313,['Action'],2010-09-13 00:00:00
Super Thunder Blade™,34314,"['Action', 'Simulation']",2010-09-13 00:00:00
Alien Storm,34315,['Action'],2010-10-26 00:00:00
Bio-Hazard Battle™,34316,['Action'],2010-10-26 00:00:00
Columns™ III,34317,['Casual'],2010-10-26 00:00:00
Ecco™: The Tides of Time,34319,['Adventure'],2010-10-26 00:00:00
Total War: SHOGUN 2,34330,['Strategy'],2011-03-15 00:00:00
Death to Spies: Moment of Truth,34410,['Action'],2009-08-07 00:00:00
XIII Century – Gold Edition,34420,['Strategy'],2009-08-28 00:00:00
Civilization IV: Beyond the Sword,8800,['Strategy'],2007-07-24 00:00:00
